id,QA,line
4577901,2340,Y'know she has a face Ross!
4578001,2340,"Okay. Okay, here's a good one of us."
4578101,2340,"Wow! That is a good one! Wow, it looks like a, like a holiday card y'know, with the tree in the middle and the skaters and the snow."
4578201,2340,"Y'know, every year I say I'm gonna send out holiday cards and I never do it. Do you wanna, do you wanna send this one out together?"
4578301,2340,Together? Like like to people?
4578401,2340,"Yeah, y'know. Happy holidays from Mona and Ross. It'll be cute, okay?"
4578501,2340,Okay.
4578601,2340,"Oh, I gotta get to work. So call me later?"
4578701,2340,"Uh sure, sure."
4578801,2340,Bye guys.
4578901,2340,Bye.
4579001,2340,Congratulations! You just got married!
4579101,2340,I know. Can you believe that?
4579201,2340,"Wait, I'm sorry. What's the big deal about a holiday card?"
4579301,2340,"Married couples send out cards, families send out cards, people who have been dating for a couple of months do not send out cards! what is she crazy?!"
4579401,2340,"Hey, hey that's your wife you're talking about!"
4579501,2341,Bing! Ho! And the Bing-ette!
4579601,2341,"Honey, you remember my boss Doug right?"
4579701,2341,"Yes, hi."
4579801,2341,"Hi. So good news, the divorce is final. I signed the papers this A.M."
4579901,2341,"I didn't know you and Carol were getting divorced, I'm sorry."
4580001,2341,"Sorry? Finally chewed my leg out of that bear trap. Hey, congratulations to you guys though!"
4580101,2341,No leg-chewing for us sir.
4580201,2341,"Oh well, give it time. So the divorce, the marriage, we've got a lot to celebrate. How about we all go out to dinner tomorrow night?"
4580301,2341,I can't think of anything we're doing. Why can't I think of anything we're doing?
4580401,2341,"Tomorrow night it is then, I should be out of court by six. They keep throwing these sexual harassment cases at me and I keep knocking them out of the park!"
4580501,2341,"Okay, I'll see you tomorrow! Just so you know, we're not seeing him tomorrow. I cannot spend another evening with that man. Do you remember how he behaved at our wedding?"
4580601,2341,No.
4580701,2341,That's because he wasn't invited because of the way he behaved at our engagement party.
4580801,2341,"Oh yeah. Boy, urine cuts right through an ice sculpture doesn't it?"
4580901,2342,Hi!
4581001,2342,Hey!
4581101,2342,"Hey, I went by the photo shop, take a look, here is a mockup of our card. What do you think?"
4581201,2342,"Huh. Wow, this is great."
4581301,2342,"Now, do you think it should say, Love Ross and Mona?"
4581401,2342,"Well, we haven't said that to each other yet, but I guess its okay to say it to other people."
4581501,2342,How many did you want? I'm getting a hundred.
4581601,2342,"A hundred?! Well, I guess I'll take a Mona, uh... I'm not sure about the whole uh, card thing."
4581701,2342,Really? Why not?
4581801,2342,"Sending out a holiday card, together, I mean I just don't know if we're really quite there yet."
4581901,2342,"Oh y'know, I didn't think of it that way. You're right. You're right. So, can I ask you a question?"
4582001,2342,Yeah.
4582101,2342,Where are we?
4582201,2342,Huh.
4582301,2342,"Y'know, like where are we? Where is this relationship going?"
4582401,2342,Hmm...
4582501,2342,"I mean I love spending time with you, y'know I just I hope we're moving forward. I mean, we should probably talk about that. Don't you think?"
4582601,2342,Let's do the card!
4582701,2342,What?
4582801,2342,The card! I think we're there!
4582901,2342,Okay. I But I think we should still have this conversation.
4583001,2342,"Really?! I mean, even with the card?"
4583101,2343,Hi!
4583201,2343,Hi!
4583301,2343,"Just so you know, Dr. Long can't be here today, she was called to the hospital, so Dr. Schiff will be seeing you."
4583401,2343,"Oh, okay. Hey, can I ask you a question? Was it me, or-or was the guy who took my blood sample really cute? Y'know who I'm talking about, bald haircut, hairy fingers..."
4583501,2343,Hi Rachel? I'm Dr. Schiff.
4583601,2343,"Yes, you are."
4583701,2343,"So, how's it going?"
4583801,2343,"Oh, really, really good. But enough about me, come on! Where are you from? What do you do?"
4583901,2343,I'm a doctor.
4584001,2343,"Right! Right! I actually meant in your spare time, do you cook? Do you ski? Or do you just hang out with your wife or girlfriend?"
4584101,2343,"Uh, I don't have a wife or girlfriend, but I do like to ski."
4584201,2343,"Oh, I love to ski! How amazing is this?!"
4584301,2343,"So, are you experiencing any discomfort?"
4584401,2343,No. I'm very comfortable.
4584501,2343,Any painful gas?
4584601,2343,"No! Shoot, Dr. Schiff what kind of question is that?!"
4584701,2343,"Okay then, would you like to lie down on the table?"
4584801,2343,Well would you like me to lie down on the table?
4584901,2343,"I'm sorry, is there something going on here?"
4585001,2343,Do you feel it too?
4585101,2344,Hi.
4585201,2344,"Oh hey! So, how did your doctor's appointment go?"
4585301,2344,"Well, let's see. Uh, they gave me cute doctor today and in the middle of the exam I put my pinky in his chin dimple."
4585401,2344,Oh my God.
4585501,2344,Why did you do that?
4585601,2344,"Okay, remember that little problem I was having during my fourth month of pregnancy?"
4585701,2344,"Oh yeah, the Evander Holyfield phase. Oh man you were so hard up you practically came on to me."
4585801,2344,You wish.
4585901,2344,"Hey, I could've had you if I wanted you."
4586001,2344,Oh yeah? Come and get it.
4586101,2344,"Okay, even this is turning me on!"
4586201,2344,Hey!
4586301,2344,"Oh hey! Hey Ross! Hey how's it, how's it going with you and Mona? Are you guys still together?"
4586401,2344,"Oh yeah, yeah we're moving forward. You'll be getting our card!"
4586501,2344,You and Mona are doing a holiday card together?
4586601,2344,"Yeah, we're not just doing a card! Y'know, she also wants to have the conversation about where the relationship is going."
4586701,2344,Ugh! Women!
4586801,2344,"I know! I know! Why do you guys need to have this conversation?! Huh? I mean no self-respecting man would ask a woman, So, where is this going?"
4586901,2344,Uh Ross? You asked me that.
4587001,2344,"Hey! You were a closed book! Okay? I'm not a mind reader! Besides, I hate those conversations. I'm horrible at them. Really! Maybe-maybe I need kind of a gesture. Y'know, something that says we're moving forward without having to talk about it."
4587101,2344,Like asking her to move in with you?
4587201,2344,Smaller than that.
4587301,2344,Making her a mixed tape?
4587401,2344,"Uh, bigger than that."
4587501,2344,Give her a key to your apartment.
4587601,2344,Whoa-hello! We were closer with the mixed tape.
4587701,2344,"Alright. Have you said, I love you? You could say, I love you."
4587801,2344,"Yeah I don't-I don't think I'm quite there yet, but I could say I looove spending time with you."
4587901,2344,"No, we hate that."
4588001,2344,That is a slap in the face.
4588101,2344,"Forget it. I Y'know what? I'll just have the conversation. I'll just say I like things the way they are, and hope for the best. What do you think Rach?"
4588201,2344,"I think, if it was a little colder in here I could see your nipples through that sweater."
4588301,2345,"Bing! We're all set for tonight, 8 o'clock."
4588401,2345,"Oh uh, as it turns out, we can't do it. Monica has to work."
4588501,2345,"Oh, my ex-wife didn't work, unless you call turning into her mother work. Fine. Tomorrow night then."
4588601,2345,Oh uh well tomorrow's no good for her either.
4588701,2345,Oh? Why not?
4588801,2345,It's the semi-finals... of her... botchy ball tournament.
4588901,2345,"What's going on Bing? Does uh, your wife have a problem with me or something?"
4589001,2345,Well now now you're just talking crazy.
4589101,2345,So why can't the three of us go out together?
4589201,2345,Because uh... we we... we split up. Monica and I split up. Hold me.
4589301,2345,"Good God Bing I... well I can't say I'm altogether surprised, I saw the way she looked at you, and there was no love there. And the way she looked at me, pure lust."
4589401,2345,Y'know what would really help me through this tough time is choking something. Can I choke ya?
4589501,2345,"Bing my boy, we're gonna get you over this. Now here's the plan, grab your coat, we're going to a strip club."
4589601,2345,"Oh no no, Monica would freak. But to hell with that bitch."
4589701,2346,"Here we go. Mona umm, I think it's time we had a conversation about-about where things are with us."
4589801,2346,"Yeah, I think I suggested that."
4589901,2346,"Aw, we are so... So umm, well I like you and I love umm, y'know hanging out with you. And I mean-I'm having a lot of fun."
4590001,2346,Okay.
4590101,2346,"I mean, there's no point in spending time with someone if-if it's just fun. It's gotta be, it's gotta be going somewhere right? So where is it going? Ah! that's that's the real question. And-and the answer is... is it's going somewhere... fun. Now I know what you're thinking, fun was fine for you like ten years ago y'know, but you're not getting any younger. No I mean No not you, not you, you are getting younger. I mean you look like you're getting younger by the second What's your secret?"
4590201,2346,"I'm sorry, so umm, so where are we?"
4590301,2346,"Well, well to sum up, we're having fun, you look young."
4590401,2346,Okay...
4590501,2346,But that's not enough. So... So... here's a key to my apartment.
4590601,2346,Really?!
4590701,2346,Really.
4590801,2346,You don't think this is too fast.
4590901,2347,You gave her a key to your apartment?!
4591001,2347,"Not just a key, I gave her the only key! I am now a homeless person in a very serious relationship."
4591101,2347,Hey. Ooh Ross! How'd the conversation go?
4591201,2347,"Oh great, I live on the street."
4591301,2347,Where?!
4591401,2347,Hey!
4591501,2347,"Hi! Okay, Monica, Rachel, this is my friend Roger."
4591601,2347,Hey everybody.
4591701,2347,Hi Roger.
4591801,2347,"So umm, I'm gonna get us some drinks. Would you help me out?"
4591901,2347,Yeah.
4592001,2347,"Umm, he's here to have sex with you."
4592101,2347,What?
4592201,2347,You're welcome.
4592301,2347,Phoebe no!
4592401,2347,"It's okay, he's a virgin."
4592501,2347,"Rachel umm, I was just talking to this guy and I think he'll have sex with you."
4592601,2347,"Yeah, okay let's leave these two alone."
4592701,2347,"No! I do not care what my hormones are doing, I am not going to just do it with some random guy!"
4592801,2347,Fine! Then you tell Roger because he was really looking forward to this!
4592901,2348,"Oh Bing, look at those twin sisters dancing together. Let me buy you a lap dance with those girls. Huh?"
4593001,2348,"Oh that's all right sir, and that's just one girl."
4593101,2348,Bing What's this?!
4593201,2348,It's a hand. It's a thing you use as a Jack and Coke holder.
4593301,2348,"No, it's a wedding ring. You gotta get rid of it. We're gonna go to the East River right now and throw it in there!"
4593401,2348,Oh no no!
4593501,2348,"Oh yeah yeah-yeah, y'know I did it and I felt a hell of a lot better and if you whip it just right you might hit a seagull in the head."
4593601,2349,"Okay, and oh I'm gonna need a bunch of extra keys. Apparently I give them away for no reason at all."
4593701,2349,"Hey Ross, what's going on? You changing the lock?"
4593801,2349,No. That guy is.
4593901,2349,I don't understand. you give me a key to your apartment and then you change the lock.
4594001,2349,Good luck buddy.
4594101,2349,"Umm, I thought we were moving forward and now you're sending me all these mixed signals. What are you trying to tell me?"
4594201,2349,I'm trying to tell you I made you a mix tape.
4594301,2349,What?
4594401,2349,I love you!
4594501,2349,Ohh! And I love spending time with you.
4594601,2350,Hi honey I'm home.
4594701,2350,From the tequila factory?
4594801,2350,"It was awful. To get out of going to dinner with Doug I told him that you and I split up. So then he took me to all these strip clubs and sleazy bars, and then when I wouldn't give him my wedding ring, he threw a soda can at a bird!"
4594901,2350,Come here. I can breath through my mouth.
4595001,2350,"Y'know what the worse part was? I got to see what my life would be like without you. It was like It's a Wonderful Life with lap dances. Please promise that you will never leave me, that we will grow old together, and be with each other for the rest of our lives."
4595101,2350,"I promise. Hey, speaking of together, how about we send out a holiday card this year?"
4595201,2350,"Ooh, I don't know if we're there yet."
4595301,2351,"Yes. Hi, I'd like to order a pizza. Okay, can I ask you a question? Is-is the cute blond guy delivering tonight? Very Ambercrombie & Fitch. I'll call you back."
4595401,2351,Who was that?
4595501,2351,It's just the pizza place.
4595601,2351,You hung up on the pizza place? I don't hang up on your friends.
4595701,2351,"I'm sorry honey, I'm just having a, having a rough day."
4595801,2351,"Oh, what's wrong?"
4595901,2351,"Oh you really, you really just don't want to hear about it."
4596001,2351,Then why did I ask?
4596101,2351,"Okay, it's just and this is really embarrassing but lately with this whole pregnancy thing I'm just finding myself... how do I put this umm, erotically charged."
4596201,2351,Is that college talk for horny?
4596301,2351,"Yeah. So y'know, I have all of these feelings and I don't know what to do about them, because I can't date like a normal person, which is fine because I don't need a relationship, I mean all I really want is one great night. Just sex, y'know? No strings attached, no relationship, just with someone that I feel comfortable with and who knows what he's doing. For just one great night, I mean is that really so... hard... to find. So how was your day?"
4596401,2351,"Good, I uh, I saw a pretty big pigeon."
4596501,2351,"Well, I gotta get up early and it's almost seven o'clock."
4596601,2351,"Yeah, I gotta, I gotta go to my room too."
4596701,2351,"Okay, good night!"
4596801,2351,Good night.
4596901,2351,I can't do it!
4597001,2351,I didn't ask you to do it!
4597101,2351,You're Rachel!
4597201,2351,You're Joey!
4597301,2351,You're my friend!
4597401,2351,Right back at ya!
4597501,2351,"But plus, it would be wrong and weird and and bad."
4597601,2351,And so bad. I don't even know what you're talking about because I didn't ask you to do anything!
4597701,2351,I know!
4597801,2351,Do you wanna do it?
4597901,2351,No!
4598001,2351,"Alright, me neither! I was just testing you!"
4598101,2351,That's the end of this conversation!
4598201,2351,This conversation never happened!
4598301,2351,Never happened! Good night!
4598401,2351,Good night!
4598501,2351,Get back in there!
4598601,2352,"Hi. Listen, I'm sorry about that whole thing with Roger. It really wasn't right, and I, and I want to make it up to you, so umm, I brought you something that I think you'll really enjoy. Now, this is just a loan. Okay? I'm gonna, I'm gonna want him back. So... I'm gonna go now. I'm sorry, I thought I could do it and I can't!"
4598701,2353,Hey! I got you a present!
4598801,2353,Oh my goodness! Where did you hide it?
4598901,2353,"I got it for your wedding and I ordered it weeks ago, and it finally got here!"
4599001,2353,Pheebs you didn't have to get us anything for our wedding you already sang...
4599101,2353,I love it! It's huge! Let's open it! Open it!
4599201,2353,It's a Ms. Pac-Man machine!
4599301,2353,Oh my God!
4599401,2353,I didn't know where to put it so I just left it here for now.
4599501,2353,"Oh well, maybe we can put it in the guest bedroom."
4599601,2353,"Oh, okay."
4599701,2353,Alright.
4599801,2353,I kinda like it here.
4599901,2353,Do you really like it?
4600001,2353,"Are you kidding?! I practically spent my entire childhood at the arcade! This is like Oh my, this is like my second favorite game!"
4600101,2353,Oh really? What was your first?
4600201,2353,Well I really don't remember the name of it.
4600301,2353,Well what did it do?
4600401,2353,"Well, you just you put a quarter in and y'know pull-pull some handles and win like a candy bar or something."
4600501,2353,A vending machine?
4600601,2353,Don't feel bad for me! I won like every time!
4600701,2354,"Hey! Oh, I'm so glad you guys are here. I've been dying to tell someone what happened in the Paleontology department today."
4600801,2354,Do you think he saw us or can we still sneak out?
4600901,2354,"Professor Neuman, the head of the department, so..."
4601001,2354,They made you head of the department!
4601101,2354,"No, I get to teach one of his advanced classes! Why didn't I get head of the department?"
4601201,2354,"Oh! Hey Rach, listen umm..."
4601301,2354,Yeah.
4601401,2354,"I got a big date coming up, do you know a good restaurant?"
4601501,2354,"Uh, Paul's Cafe. They got great food and it's really romantic."
4601601,2354,"Ooh, great! Thanks!"
4601701,2354,"Yeah! Oh, and then afterwards you can take her to the Four Seasons for drinks. Or you go downtown and listen to some jazz. Or dancing Oh! Take her dancing!"
4601801,2354,"You sure are naming a lot of ways to postpone sex, I'll tell ya..."
4601901,2354,"Ooh, I miss dating. Gettin' all dressed up and going to a fancy restaurant. I'm not gonna be able to do that for so long, and it's so much fun! I mean not that sitting at home worrying about giving birth to a sixteen pound baby is not fun."
4602001,2354,"Hey, y'know what?"
4602101,2354,Huh?
4602201,2354,Why don't I take you out?
4602301,2354,"What?! Joey, you don't want to go on a date with a pregnant lady."
4602401,2354,"Yes I do! And we're gonna go out, we're gonna have a good time, and take your mind off of childbirth and c-sections and giant baby heads stretching out..."
4602501,2354,Okay! I'll go with ya! I'll go! I'll go with ya.
4602601,2354,I'll be fun.
4602701,2354,Alright?
4602801,2355,"No. No! Yes! Ahh. Oh, would you look at that Monica? I just knocked off all of your top scores, how sad."
4602901,2355,"Okay, I'm next. Don't! Don't start another game! I said I'm next! Phoebe!"
4603001,2355,"Oh, I'm sorry. I didn't hear you over all the winning."
4603101,2355,Chandler! Phoebe's hogging the game!
4603201,2355,Who cares? It's a stupid game.
4603301,2355,You only think it's stupid because you suck at it.
4603401,2355,I don't suck. It's sucks. You suck.
4603501,2355,"Wait okay, if this game is gonna 'cause problems between the two of you, then maybe I should just keep it."
4603601,2355,"No! No no! I love it! It is a great present! In fact, why don't you go home and wait for the thank you card?"
4603701,2355,Why do you want to play this game so bad?
4603801,2355,Yeah! It's not like it spits out a Clark bar after every game.
4603901,2355,"Okay. Phoebe that's it. Come on, get out out of the chair. Get out! Oh come... Phoebe!"
4604001,2356,Joey? Could you get that? What are you doing here? I thought you were in your room?
4604101,2356,"No, I'm picking you up for our date. These are for you."
4604201,2356,"Ohh, Lilies. Joey, they're my favorite. Thank you."
4604301,2356,"And, a brownie! Well, half a brownie. Actually, it's just bag. It's been a long walk from the flower shop and I was startin' to feel faint so..."
4604401,2356,"Oh man! This is so great! I actually feel like I'm going on a real date! Although, I have a hint of morning sickness, and I'm wearing underwear that goes up to about... there."
4604501,2356,"Hey come on now, this is a real date. Uh, so... nice place you got here. Foosball, huh? Pizza box. Oh, a subscription to Playboy, my kind of woman."
4604601,2356,"Yeah, actually that's my roommate's."
4604701,2356,I would like to meet him. He sounds like a stand up guy.
4604801,2356,"Ah yes, but he's very protective of me so you'd better watch yourself."
4604901,2356,"Ah... Hey, so this roommate of yours... is he good looking?"
4605001,2356,Hmmmm.
4605101,2356,"Oh yeah, it must be tough to keep your hands of him, huh?"
4605201,2356,"Yeah, but I'm pretty sure he's gay."
4605301,2356,"no no, he's not! No! Why are you trying to ruin the game? Come on!"
4605401,2357,"... which brings us back, of course, to Greely's theory of dominance. Okay, that that's all for today. Oh, uh does anyone know where the Freeman building is?"
4605501,2357,"Yeah, it's the new building on Avenue A."
4605601,2357,"What?! that that's all the way cross town, I'm supposed to teach a graduate seminar there in ten minutes."
4605701,2357,"Ooh, dude. That's not gonna happen."
4605801,2357,Move it! Move it! Move it! Hey! I'm the teacher!
4605901,2358,"Hello. I'm sorry I'm a little late. Ah Whoa! A lot late. Let me start by uh, by introducing myself, I am Professor Geller. So to sum up, I'm Professor Geller. Good job today."
4606001,2359,"Now the filet mignon, what comes with that?"
4606101,2359,There's a side of steamed vegetables.
4606201,2359,"Emmm. Now, instead of the vegetables, is there anyway I can substitute the three-pound lobster?"
4606301,2359,"Y'know what? Bring her both, and I'll have the same."
4606401,2359,"Wow! This is shaping up to be a pretty good date Oh, I almost forgot. I didn't pay you the rent check."
4606501,2359,"Oh whoa whoa, no roommate stuff. Okay? We're on a date."
4606601,2359,Okay. Wow! So I get to see what Joey Tribbiani is like on a date. So do you have any moves?
4606701,2359,"No! No. Umm, just myself and if they don't like me for I'm sorry I couldn't even get through that."
4606801,2359,I knew it! I knew it. Come on tell me your moves.
4606901,2359,"Oh alright. Umm, well, okay, I usually start by having a bottle of wine sent to my table from a fan."
4607001,2359,Oh my God. And that works?!
4607101,2359,"Well it does when you combine it with, This is so embarrassing, I just want to have a normal life!"
4607201,2359,"Oh, you poor little famous man."
4607301,2359,"Oh okay, how about this one. I was gonna wait until the end of the night to kiss you, but you're so beautiful... I don't think I can."
4607401,2359,"Oh my God! Wow! That was fantastic, I almost leaned in. I really almost did!"
4607501,2359,"Alright, so... so tell me one of your moves."
4607601,2359,Alright. So where'd you grow up?
4607701,2359,"That's your move? Boy Rach, you're lucky you're hot."
4607801,2359,"Come on, just answer the question!"
4607901,2359,Queens.
4608001,2359,And so were-were you close to your parents?
4608101,2359,"Yeah, with my mom. Yeah, not so much with my dad."
4608201,2359,Why not?
4608301,2359,"I don't know. I guess there's just always been this distance y'know I mean we both try to pretend it's not there, but it is."
4608401,2359,Oh. It's gotta be rough.
4608501,2359,"Yeah, it is. It's really tough. Y'know sometimes I think Wow! Nice move!"
4608601,2359,Huh?
4608701,2359,"Where'd you grow up, it's so simple!"
4608801,2359,"Thank you! And now if you'll excuse me, I have to go to the rest room."
4608901,2359,Yeah.
4609001,2359,And now you're watching me walk away.
4609101,2359,Yes I am! Again so simple!
4609201,2360,Hey.
4609301,2360,You are not going to believe what I did today!
4609401,2360,Well it clearly wasn't showering or shaving.
4609501,2360,I got good. I played this game all day and now I rule at it! They should change the name of it to Ms. Chandler. Although I hope they don't.
4609601,2360,"Wait a minute, you stayed home all day and played Ms. Pac-Man while I went off to work like some kind of chump?!"
4609701,2360,"Uh-huh, and I got all the top ten scores, I erased Phoebe off the board! High five!"
4609801,2360,What is the matter with your hand?
4609901,2360,"Well I've been playing it for like eight hours, it'll loosen up. Come on, check out the scores. Oh, and also look at the initials, they're dirty words."
4610001,2360,"Chandler, why would you do that?"
4610101,2360,Because it's awesome.
4610201,2360,You think this is clever?
4610301,2360,"Well y'know, they only give you three letters, so after A-S-S it is a bit of a challenge."
4610401,2360,"Hey wait a minute, this one isn't dirty."
4610501,2360,It is when you put it together with that one.
4610601,2360,"Ah, well if you don't clear this off, you won't be getting one of those from me. But Ben's coming over here tomorrow to play this game, this can't be there."
4610701,2360,"Come on, he won't even know what they mean."
4610801,2360,Chandler! He's seven; he's not stupid.
4610901,2360,Have you talked to him lately?
4611001,2360,"Alright, look I'm just gonna unplug it."
4611101,2360,"no no, if you unplug it, I'll have nothing to show for my day! It would be like I was at work. No! Hey look at that! Look at that, it's still there! This thing must have some kind of primitive ROM Chip in it or something!"
4611201,2360,Honey you got to beat your scores!
4611301,2360,With the claw?!
4611401,2360,"Alright fine. Fine, I'll do it. I've just got to get this off the screen. Carol and Susan are still upset that you taught him pull my finger."
4611501,2360,Pull my finger My hand is messed up.
4611601,2361,I am not gonna answer that!
4611701,2361,"Oh come on! Just pick one! Between Monica, Phoebe, Chandler, and Ross if you had to, if you had to, who would you punch?"
4611801,2361,"No one! They are my friends, I wouldn't punch any of them."
4611901,2361,Chandler?
4612001,2361,"Yeah, but I don't know why. Look at me, I'm having such a wonderful time!"
4612101,2361,"Me too! Hey Rach, can I just say I think this is the best date I ever had!"
4612201,2361,I know!
4612301,2361,I never laughed so hard Did you see the wine come out of my nose?
4612401,2361,"Joey, I think everyone saw the wine come out of your nose."
4612501,2361,"I gotta say, I never knew I could enjoy the non-sex part of the date so much."
4612601,2361,Well that is because you have never been on a date with me before.
4612701,2361,Huh. Huh.
4612801,2361,"Alright, now don't judge me. I normally wait until my date leaves, but you live here. I'm ripping into this swan."
4612901,2361,"Ah! Okay, well then you don't judge me. I'm gonna suck on the cellophane from the brownie I had before."
4613001,2361,"So tell me, what are Joey Tribbiani's end of the night moves?"
4613101,2361,"Ah, well, if I want the girl to kiss me, first thing I do is make my lips look irresistible."
4613201,2361,How do you do that?
4613301,2361,"Now you can't tell anyone, but uh... I put on shiny lip balm."
4613401,2361,Oh my God!
4613501,2361,"Yeah, like a moth to a flame, I'm telling ya. Okay all right, so now you go."
4613601,2361,"No, I don't want to tell you."
4613701,2361,Why not?
4613801,2361,Because it's embarrassing.
4613901,2361,"More embarrassing than shiny raspberry lip balm?! I didn't say raspberry before did I? Alright just tell me Rach, just tell me!"
4614001,2361,"Okay. Alright, stand up. Well, when we're at the door, I lightly press my lips against his, and then move into his body just for a second, and then I make this sound, Hmmm. Okay, I know it doesn't sound like anything, but I swear it works."
4614101,2361,"Yeah. Why Yeah, that would work for ya..."
4614201,2361,"Alright, I gotta go to bed. Honey, I had such a wonderful time."
4614301,2361,Oh. Yeah. Me to.
4614401,2362,"... you were 50 minutes late to the class, what did you crawl there?!"
4614501,2362,"No, I ran. It was really far, and when did people stop understanding the phrase, Get the hell out of my way!"
4614601,2362,"Well, why didn't you just take a cab?"
4614701,2362,"Ugh, between the traffic that time of day and all the one-way streets it'll take me twice as long. Besides, I teach the class three times a week, who am I? Rockefeller?"
4614801,2362,Well you're not gonna be able to keep doing this.
4614901,2362,"Well I have to. Okay? If I don't, they'll take the class away from me. And... I already put it in my family newsletter."
4615001,2362,You what?
4615101,2362,"You've seen it, the Geller Yeller."
4615201,2362,Right. Wow!
4615301,2362,"Besides, I think I figured out a much faster route, I'm sure I can make it this time. I just... I just can't be afraid to get a little bit... hit by cars."
4615401,2362,Hey!
4615501,2362,"Hi! Hey, remember how last night we were talking about that movie Cujo?"
4615601,2362,"Oh yeah, I still can't believe you haven't seen Cujo. What is wrong with you?"
4615701,2362,Relax! It's not like it's Citizen Kane!
4615801,2362,Have you ever tried to sit through Citizen Kane?
4615901,2362,"Yeah I know it's really boring, but it's like a big deal. Anyway, I was thinking about renting Cujo sometime."
4616001,2362,"Oh yeah? Alright, let's do it tonight."
4616101,2362,Well don't you have that big date tonight?
4616201,2362,Oh right!
4616301,2362,"Hey Joey, can I ask you something?"
4616401,2362,Yeah.
4616501,2362,"After our date last night, did you feel a little weird?"
4616601,2362,"Oh my God! You did too? It totally freaked me out, what was that?!"
4616701,2362,I don't know! I'm kinda thinking it was the lobster...
4616801,2362,"Oh yeah yeah, the lobster."
4616901,2362,"Yeah, I mean I was up sick all night."
4617001,2362,"Yeah me too, all night."
4617101,2362,Really?! How come we didn't cross paths?
4617201,2362,"Yeah well that's because uh... I stayed in my room. Yeah, you don't want to look in my hamper."
4617301,2363,"Okay, I got that. I'll escape over there. I'll come back over here. Alright, come on Ms. Pac-Man. It's got Right Well, you're just a little bitch, aren't you?"
4617401,2363,"Hey, you guys. Listen, I'm sorry that I was hogging the game before Oh my God! Your friends have some unfortunate initials!"
4617501,2363,They're all Chandler.
4617601,2363,Chandler sucks! He couldn't have gotten this good!
4617701,2363,I did. But it came at a price.
4617801,2363,But Ben is coming over tonight and he can't see this.
4617901,2363,"Oh come on, by age seven kids have already seen orgies. Was it just me?!"
4618001,2364,"Yeah! Yes, I made it! I'm on time! Okay, why don't we all uh, open our books to page 23. Where... Where you will see... a uh... a bunch of uh... red spots. Okay, umm, why don't, why don't you all start to read, while I"
4618101,2365,Hey. Are you all right? You seem a little distracted.
4618201,2365,"No no! I'm fine. It's just... Hey, can I ask you something? Have you ever looked at someone that you've known for a while and then suddenly... suddenly see them a different way?"
4618301,2365,You mean like from behind?
4618401,2365,"Yeah. Yeah, that... that's exactly it. You're right. Yeah."
4618501,2365,"Ew, y'know what? One time I saw this guy from behind and he seemed like a totally normal guy and then he turned around and it was Stephan Baldwin!"
4618601,2365,"Ooh! Yeah. So yeah, so you know exactly what I'm talking about."
4618701,2365,Totally! Wow! Would you excuse me for a sec?
4618801,2365,"Oh yeah, sure. Ehhh."
4618901,2366,"Oh my God Phoebe, you're on fire!"
4619001,2366,I know!
4619101,2366,One more score to go! You can do it!
4619201,2366,Don't touch me!
4619301,2366,Don't touch her!
4619401,2366,Alright! Go left! Go left! Go right! Go right!
4619501,2366,I can't! I can't! Nooo! You son of a bitch!
4619601,2366,Phoebe!
4619701,2366,Oh hi Ben No! Don't look at the machine!
4619801,2367,Oh God! Thank God you're home! I'm watching Cujo.
4619901,2367,Alone?!
4620001,2367,Yes! But what is wrong with this dog?!
4620101,2367,"Hey, did you get to the part where they're trapped in the car and Cujo's throwin' himself at the windshield?"
4620201,2367,"No! No! Seriously, what's wrong with the dog?! Wait a minute, what are you doing home so early? What happened to your date?"
4620301,2367,"Oh uh, it didn't work out."
4620401,2367,Oh. Do you want to watch the rest of the movie with me?
4620501,2367,"Oh uh, okay. Yeah."
4620601,2367,"Y'know, I never thought I'd say this about a movie, but I really hope this dog dies. What are you doing over there? Come sit here, you protect me."
4620701,2367,"Oh sure, yeah, why not?"
4620801,2367,"Okay. Okay, that's him! That's him! That's Cujo! That's Cujo!"
4620901,2367,"Alright, I know! I know. Yeah, it'll be okay."
4621001,2367,"Oh my God...What's he gonna do now? I can't watch! Oh. Seriously, how can you watch this? Aren't you scared?"
4621101,2367,Terrified.
4621201,2368,"So is everybody here? I got here a little early myself. Let us begin. Now, the hydrosaurids have been unearthed in two main locations. Here. Here. Now as for the hydrosaurs..."
4621301,2369,"Alright. It's a new day. All that stuff about Rachel, you don't feel that now. It was crazy! You're fine. You're better than fine! You are, as your friend Tony would say, Grrrreat! Everything's normal! She's just your friend Rachel! Your friend Rachel. Your friend! Rachel."
4621401,2369,"Hi, sweetie."
4621501,2369,"Hey, it's your girlfriend, Rachel!"
4621601,2370,Hi.
4621701,2370,"Are you, are you high?"
4621801,2370,I just had the most amazing bath.
4621901,2370,Really? I don't like baths.
4622001,2370,"Wait, you like them with me."
4622101,2370,"Honey, it's not the bath I enjoy, it's the wet, naked lady."
4622201,2370,"Oh, baths are so relaxing!"
4622301,2370,Really? What do you do? You just sit in there stewing in your own filth.
4622401,2370,"How dirty do you think I am? I'm telling you, if you had some candles and some bubbles and some music, you would love it! It would take all of your stress away."
4622501,2370,"Honey, it's 2:00 on a Wednesday and I'm watching Road Rules, how stressed do you think I am?"
4622601,2370,"Hey, Chandler, you got a minute? I really need to talk to you."
